"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","sex","n","first_administration","is_norming","monolingual","typically_developing"
2023-04-18,"Korean","WS","WS",73215,64058,34,"production",601,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72137,62980,35,"production",378,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72179,63022,35,"production",556,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72180,63023,35,"production",65,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72279,63122,35,"production",587,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72414,63257,35,"production",443,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72415,63258,35,"production",588,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72416,63259,35,"production",605,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72417,63260,35,"production",534,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72418,63261,35,"production",495,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72419,63262,35,"production",530,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72560,63403,35,"production",342,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72561,63404,35,"production",610,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72562,63405,35,"production",558,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72563,63406,35,"production",635,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72564,63407,35,"production",576,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72565,63408,35,"production",582,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72566,63409,35,"production",632,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72567,63410,35,"production",193,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72716,63559,35,"production",593,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72717,63560,35,"production",525,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72718,63561,35,"production",532,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72719,63562,35,"production",524,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72720,63563,35,"production",586,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72721,63564,35,"production",506,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72722,63565,35,"production",532,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72723,63566,35,"production",550,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72724,63567,35,"production",582,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72890,63733,35,"production",475,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72891,63734,35,"production",555,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72892,63735,35,"production",567,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72893,63736,35,"production",484,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72894,63737,35,"production",582,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72895,63738,35,"production",594,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72896,63739,35,"production",639,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72897,63740,35,"production",508,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72898,63741,35,"production",626,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72899,63742,35,"production",516,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73052,63895,35,"production",334,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73053,63896,35,"production",362,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73054,63897,35,"production",453,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73055,63898,35,"production",370,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73056,63899,35,"production",277,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73057,63900,35,"production",567,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73058,63901,35,"production",589,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73059,63902,35,"production",483,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73060,63903,35,"production",488,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73061,63904,35,"production",482,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73216,64059,35,"production",360,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73217,64060,35,"production",509,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73218,64061,35,"production",576,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73219,64062,35,"production",107,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73220,64063,35,"production",550,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73221,64064,35,"production",640,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73222,64065,35,"production",304,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73223,64066,35,"production",528,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72138,62981,36,"production",600,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72139,62982,36,"production",569,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72140,62983,36,"production",488,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72141,62984,36,"production",610,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72181,63024,36,"production",636,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72182,63025,36,"production",627,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72183,63026,36,"production",483,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72231,63074,36,"production",403,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72232,63075,36,"production",527,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72233,63076,36,"production",464,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72280,63123,36,"production",577,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72420,63263,36,"production",515,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72421,63264,36,"production",367,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72422,63265,36,"production",621,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72423,63266,36,"production",583,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72424,63267,36,"production",555,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72425,63268,36,"production",0,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72426,63269,36,"production",558,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72427,63270,36,"production",521,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72568,63411,36,"production",531,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72569,63412,36,"production",232,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72570,63413,36,"production",451,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72571,63414,36,"production",568,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72572,63415,36,"production",566,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72573,63416,36,"production",505,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72574,63417,36,"production",633,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72725,63568,36,"production",593,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72726,63569,36,"production",523,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72727,63570,36,"production",589,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72728,63571,36,"production",552,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72729,63572,36,"production",641,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72730,63573,36,"production",573,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72731,63574,36,"production",476,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72732,63575,36,"production",542,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72733,63576,36,"production",239,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72734,63577,36,"production",524,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72735,63578,36,"production",616,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72736,63579,36,"production",527,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72900,63743,36,"production",553,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72901,63744,36,"production",362,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72902,63745,36,"production",241,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72903,63746,36,"production",416,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72904,63747,36,"production",488,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72905,63748,36,"production",641,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",72906,63749,36,"production",572,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73062,63905,36,"production",602,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73063,63906,36,"production",511,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73064,63907,36,"production",523,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73065,63908,36,"production",387,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73066,63909,36,"production",578,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73067,63910,36,"production",524,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73068,63911,36,"production",304,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73069,63912,36,"production",605,"Female",566,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73224,64067,36,"production",460,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73225,64068,36,"production",319,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73226,64069,36,"production",444,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73227,64070,36,"production",586,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73228,64071,36,"production",529,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73229,64072,36,"production",406,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73230,64073,36,"production",612,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73231,64074,36,"production",601,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73232,64075,36,"production",527,"Male",571,TRUE,TRUE,TRUE,TRUE
2023-04-18,"Korean","WS","WS",73233,64076,36,"production",553,"Male",571,TRUE,TRUE,TRUE,TRUE
